,Unnamed: 0.1,Duration,Checking account,Credit amount,Purpose,Job,Sex,data_source,Saving accounts,Housing,Risk,Age,value,Unnamed: 0
338,338,36,,3342,radio/TV,2.0,male,kaggle,,own,good,51,391779.0,214
339,339,21,,5248,car,2.0,male,kaggle,,own,good,26,391779.0,748
340,340,18,,4165,business,2.0,male,kaggle,little,own,bad,36,391779.0,827
341,341,18,little,1216,car,2.0,female,kaggle,little,rent,bad,23,391779.0,831
342,342,24,,2578,radio/TV,2.0,male,kaggle,rich,own,good,34,391779.0,567
343,343,9,,3577,car,2.0,male,kaggle,moderate,rent,good,26,391779.0,859
344,344,6,moderate,1068,radio/TV,2.0,male,kaggle,little,own,good,28,391779.0,329
345,345,,,,,,,kaggle,,,,,391779.0,
346,346,36,,10875,car,2.0,male,kaggle,little,own,good,45,391779.0,854
347,347,21,moderate,98765434567,car,2.0,male,kaggle,little,own,good,47,391779.0,961
348,348,30,little,3857,car,3.0,male,kaggle,little,own,good,40,391779.0,996
349,349,6,,672,car,0.0,female,kaggle,little,own,good,54,391779.0,300
350,350,8,moderate,907,business,2.0,male,kaggle,little,own,good,26,391779.0,810
351,351,18,little,2124,furniture/equipment,2.0,female,kaggle,little,rent,bad,24,391779.0,761
352,352,48,little,6331,car,2.0,male,kaggle,little,free,bad,46,391779.0,701
353,353,15,,1829,radio/TV,2.0,male,kaggle,little,own,good,46,391779.0,891
354,354,24,,2255,car,2.0,male,kaggle,,own,good,54,391779.0,514
355,355,36,little,2746,furniture/equipment,2.0,male,kaggle,little,own,bad,31,391779.0,315
356,356,24,,2255,car,2.0,male,kaggle,,own,,54,391779.0,514
357,357,24,,2670,car,3.0,male,kaggle,little,own,good,35,391779.0,453
358,358,9,moderate,918,furniture/equipment,2.0,female,kaggle,little,own,bad,30,391779.0,601
359,359,30,,7485,car,3.0,female,kaggle,,own,bad,53,391779.0,175
360,360,36,little,3446,furniture/equipment,2.0,male,kaggle,little,own,bad,42,391779.0,368
361,361,15,little,2511,car,2.0,female,kaggle,little,rent,good,23,391779.0,746
362,362,18,rich,2100,,2.0,male,kaggle,little,own,bad,37,391779.0,37
363,363,10,rich,781,car,2.0,male,kaggle,little,free,good,63,391779.0,123
364,364,24,,3181,radio/TV,2.0,female,kaggle,little,own,good,26,391779.0,64
365,365,9,,2406,furniture/equipment,3.0,male,kaggle,little,own,good,31,391779.0,394
366,366,6,,362,car,1.0,female,kaggle,moderate,own,good,52,391779.0,379
367,367,24,little,3349,furniture/equipment,2.0,male,kaggle,quite rich,free,bad,30,391779.0,946
368,368,9,moderate,458,radio/TV,2.0,male,kaggle,little,own,,24,391779.0,39
369,369,12,moderate,3017,furniture/equipment,3.0,female,kaggle,little,rent,good,34,391779.0,462
370,370,18,,1098,radio/TV,0.0,female,kaggle,little,own,good,65,391779.0,883
371,371,24,,65445678765,,1.0,male,kaggle,little,own,bad,47,391779.0,978
372,372,18,,1864,education,2.0,female,kaggle,moderate,own,bad,30,391779.0,331
373,373,18,little,3104,business,2.0,male,kaggle,little,own,good,31,391779.0,216
374,374,45,moderate,3031,radio/TV,2.0,male,kaggle,moderate,rent,bad,21,391779.0,194
375,375,27,,4526,furniture/equipment,1.0,male,kaggle,rich,own,good,32,391779.0,863
376,376,28,,7824,car,2.0,male,kaggle,,rent,good,40,391779.0,889
377,377,24,moderate,1355,car,1.0,female,kaggle,little,own,bad,25,391779.0,634
378,378,24,little,2910,car,3.0,male,kaggle,little,free,good,34,391779.0,322
379,379,,,,,,,kaggle,,,,,391779.0,
380,380,36,,6304,business,2.0,male,kaggle,,own,good,36,391779.0,266
381,381,12,little,4843,car,2.0,male,kaggle,little,rent,bad,43,391779.0,668
382,382,48,moderate,12204,business,3.0,male,kaggle,,own,good,,391779.0,615
383,383,24,,937,education,1.0,male,kaggle,little,own,good,27,391779.0,579
384,384,6,little,1169,radio/TV,2.0,male,kaggle,,own,good,67,391779.0,0
385,385,,,,,1.0,male,kaggle,moderate,rent,,35,391779.0,488
386,386,21,,2580,business,1.0,male,kaggle,quite rich,own,bad,41,391779.0,674
387,387,60,little,7297,business,2.0,male,kaggle,,rent,bad,36,391779.0,973
388,388,36,little,8335,car,2.0,male,kaggle,,free,bad,47,391779.0,828
389,389,12,little,2246,furniture/equipment,2.0,male,kaggle,little,own,bad,60,391779.0,589
390,390,15,little,1845,furniture/equipment,2.0,female,kaggle,little,rent,good,46,391779.0,944
391,391,24,moderate,4057,furniture/equipment,2.0,male,kaggle,little,own,bad,43,391779.0,884
392,392,18,moderate,3244,furniture/equipment,2.0,female,kaggle,little,own,good,33,391779.0,189
393,393,10,,2848,car,2.0,male,kaggle,moderate,own,good,32,391779.0,916
394,394,12,little,709,radio/TV,1.0,male,kaggle,little,own,bad,57,391779.0,849
395,395,30,moderate,5234,car,3.0,male,kaggle,little,own,bad,28,391779.0,9
396,396,12,moderate,2002,car,2.0,male,kaggle,little,rent,good,30,391779.0,923
397,397,18,moderate,1795,radio/TV,1.0,female,kaggle,little,rent,good,48,391779.0,801
398,398,24,,5433,car,3.0,female,kaggle,,rent,good,26,391779.0,572
399,399,6,little,1957,radio/TV,2.0,female,kaggle,little,own,good,31,391779.0,393
400,400,24,,6313,car,3.0,male,kaggle,,own,good,41,391779.0,791
401,401,24,,1940,car,2.0,male,kaggle,rich,own,good,60,391779.0,781
402,402,6,little,4716,car,1.0,male,kaggle,,own,good,44,391779.0,693
403,403,6,,660,repairs,1.0,male,kaggle,quite rich,rent,good,23,391779.0,436
404,404,15,rich,2687,business,2.0,male,kaggle,little,rent,good,26,391779.0,512
405,405,9,moderate,3195,car,1.0,female,kaggle,,own,good,33,391779.0,909
406,406,18,,,car,,,kaggle,,,good,,391779.0,
407,407,21,,3275,car,3.0,male,kaggle,little,own,good,36,391779.0,772
408,408,,,,,,,kaggle,,,bad,37,391779.0,563
409,409,60,,6527,car,2.0,male,kaggle,,free,good,34,391779.0,685
410,410,24,,3621,radio/TV,2.0,male,kaggle,moderate,own,bad,31,391779.0,
411,411,48,little,4308,business,2.0,female,kaggle,little,rent,bad,24,391779.0,11
412,412,,,1309,car,1.0,male,kaggle,,own,bad,,391779.0,505
413,413,12,moderate,841,business,1.0,female,kaggle,moderate,rent,good,23,391779.0,752
414,414,15,,2788,furniture/equipment,2.0,female,kaggle,little,own,good,24,391779.0,575
415,415,15,rich,2327,radio/TV,1.0,female,kaggle,little,own,bad,25,391779.0,834
416,416,24,little,1747,furniture/equipment,1.0,male,kaggle,little,own,good,24,391779.0,930
417,417,,,,,2.0,female,kaggle,rich,rent,,57,391779.0,482
418,418,18,little,3114,furniture/equipment,2.0,female,kaggle,little,rent,bad,26,391779.0,475
419,419,12,,1542,business,2.0,male,kaggle,little,own,good,36,391779.0,365
420,420,30,rich,3017,radio/TV,2.0,male,kaggle,little,own,good,47,391779.0,669
421,421,27,moderate,5965,car,3.0,male,kaggle,little,own,good,30,391779.0,51
422,422,,,,,2.0,male,kaggle,little,own,,44,391779.0,479
423,423,9,moderate,276,car,1.0,male,kaggle,little,rent,good,22,391779.0,309
424,424,21,little,3763,car,1.0,male,kaggle,,own,good,24,391779.0,906
425,425,12,,1386,car,2.0,female,kaggle,quite rich,own,,26,391779.0,647
426,426,36,little,2712,furniture/equipment,2.0,male,kaggle,little,own,bad,41,391779.0,822
427,427,36,moderate,2384,repairs,1.0,male,kaggle,little,rent,bad,33,391779.0,583
428,428,24,little,3234,furniture/equipment,1.0,female,kaggle,little,rent,bad,23,391779.0,570
429,429,36,little,987657,education,3.0,female,kaggle,little,own,bad,25,391779.0,771
430,430,15,,1471,radio/TV,2.0,male,kaggle,little,free,good,35,391779.0,852
431,431,24,,3488,car,2.0,female,kaggle,moderate,own,good,23,391779.0,523
432,432,36,rich,5848,radio/TV,2.0,male,kaggle,little,own,good,24,391779.0,152
433,433,30,,5771,radio/TV,2.0,female,kaggle,little,own,good,25,391779.0,753
434,434,,,,,3.0,male,kaggle,little,own,,47,391779.0,485
435,435,24,moderate,1216,,2.0,male,kaggle,moderate,own,,38,391779.0,503
436,436,24,little,2303,car,2.0,male,kaggle,little,own,bad,45,391779.0,652
437,437,12,little,1344,car,1.0,male,kaggle,little,own,good,43,391779.0,929
438,438,30,,4530,radio/TV,3.0,female,kaggle,little,rent,good,26,391779.0,675
439,439,12,,701,education,2.0,male,kaggle,little,own,good,32,391779.0,318
440,440,33,,7253,car,3.0,male,kaggle,little,own,good,35,391779.0,411
441,441,12,moderate,1223,car,2.0,male,kaggle,little,rent,bad,46,391779.0,398
442,442,24,,8648,business,2.0,male,kaggle,little,own,bad,27,391779.0,402
443,443,9,,1388,furniture/equipment,2.0,female,kaggle,little,rent,good,26,391779.0,582
444,444,48,moderate,18424,vacation/others,3.0,female,kaggle,little,own,bad,32,391779.0,915
445,445,60,,10366,car,3.0,male,kaggle,little,own,good,42,391779.0,672
446,446,24,,2028,furniture/equipment,1.0,male,kaggle,little,own,good,30,391779.0,984
447,447,24,,3430,radio/TV,2.0,male,kaggle,quite rich,own,good,31,391779.0,19
448,448,18,moderate,4439,business,3.0,male,kaggle,little,own,good,33,391779.0,343
449,449,36,,6614,car,3.0,male,kaggle,little,own,good,34,391779.0,888
450,450,30,moderate,2181,car,2.0,male,kaggle,,own,good,36,391779.0,882
451,451,12,moderate,1223,car,2.0,male,kaggle,little,rent,bad,46,391779.0,398
452,452,12,,2133,car,3.0,female,kaggle,,free,good,52,391779.0,584
453,453,27,moderate,2528,business,2.0,female,kaggle,little,own,good,32,391779.0,704
454,454,,,3914,,2.0,male,kaggle,,own,bad,38,391779.0,622
455,455,9,little,1422,car,3.0,male,kaggle,little,free,bad,27,391779.0,878
456,456,24,little,6419,car,3.0,female,kaggle,little,free,good,44,391779.0,292
457,457,6,moderate,433,education,2.0,female,kaggle,rich,rent,bad,24,391779.0,721
458,458,30,,6742,radio/TV,2.0,male,kaggle,,own,good,36,391779.0,879
459,459,36,,3535,car,2.0,male,kaggle,little,own,good,37,391779.0,776
460,460,24,little,1231,radio/TV,3.0,female,kaggle,rich,rent,good,57,391779.0,955
461,461,36,moderate,4795,radio/TV,3.0,female,kaggle,little,own,good,30,391779.0,141
462,462,48,little,7119,furniture/equipment,2.0,male,kaggle,little,free,bad,53,391779.0,522
463,463,12,,2096,education,1.0,male,kaggle,little,own,good,49,391779.0,2
464,464,21,moderate,1188,business,2.0,female,kaggle,little,own,bad,39,391779.0,790
465,465,12,moderate,2930,radio/TV,2.0,female,kaggle,little,own,good,27,391779.0,576
466,466,18,moderate,866,radio/TV,1.0,male,kaggle,little,own,good,25,391779.0,233
467,467,10,moderate,1521,furniture/equipment,1.0,male,kaggle,little,own,good,31,391779.0,339
468,468,12,,776,radio/TV,2.0,male,kaggle,little,own,good,28,391779.0,358
469,469,12,,3565,education,1.0,male,kaggle,,own,good,37,391779.0,990
470,470,12,little,697,car,2.0,male,kaggle,little,own,bad,46,391779.0,925
471,471,15,moderate,802,radio/TV,2.0,male,kaggle,little,own,bad,37,391779.0,265
472,472,18,,2320,radio/TV,2.0,male,kaggle,little,own,good,34,391779.0,376
473,473,12,moderate,766,radio/TV,1.0,male,kaggle,quite rich,own,bad,66,391779.0,137
474,474,24,moderate,4736,furniture/equipment,1.0,female,kaggle,little,own,bad,25,391779.0,911
475,475,12,rich,609,business,0.0,female,kaggle,little,own,bad,26,391779.0,439
476,476,12,,1402,furniture/equipment,2.0,female,kaggle,quite rich,rent,good,37,391779.0,271
477,477,12,,1493,radio/TV,2.0,,kaggle,little,own,good,34,391779.0,638
478,478,42,moderate,5954,business,1.0,female,kaggle,little,own,good,41,391779.0,73
479,479,12,,3447,education,1.0,female,kaggle,quite rich,own,good,35,391779.0,244
480,480,,,,,2.0,male,kaggle,little,own,,26,391779.0,481
481,481,39,,2569,car,2.0,male,kaggle,quite rich,own,good,24,391779.0,476
482,482,42,little,4370,radio/TV,2.0,male,kaggle,little,own,bad,26,391779.0,639
483,483,18,little,1131,furniture/equipment,2.0,female,kaggle,little,own,bad,33,391779.0,166
484,484,12,little,1657,furniture/equipment,2.0,male,kaggle,little,own,good,27,391779.0,260
485,485,24,,6313,car,3.0,male,kaggle,,own,good,41,391779.0,791
486,486,6,,1238,education,3.0,male,kaggle,,own,good,36,391779.0,473
487,487,15,moderate,1264,car,2.0,male,kaggle,moderate,rent,bad,25,391779.0,979
488,488,36,moderate,2671,radio/TV,2.0,female,kaggle,moderate,free,bad,50,391779.0,607
489,489,36,,5842,car,2.0,male,kaggle,,own,good,35,391779.0,415
490,490,48,moderate,3060,radio/TV,2.0,male,kaggle,little,own,bad,28,391779.0,273
491,491,15,little,3959,car,2.0,female,kaggle,little,own,bad,29,391779.0,858
492,492,39,moderate,4933,radio/TV,2.0,male,kaggle,little,own,bad,25,391779.0,780
493,493,24,,9277,car,2.0,male,kaggle,,free,good,48,391779.0,881
494,494,6,little,666,car,1.0,female,kaggle,rich,own,good,39,391779.0,250
495,495,10,,1597,car,1.0,male,kaggle,quite rich,,good,40,391779.0,413
496,496,6,little,1872,furniture/equipment,3.0,male,kaggle,little,free,good,36,391779.0,432
497,497,42,little,3394,repairs,0.0,male,kaggle,little,own,good,65,391779.0,438
498,498,10,,894,education,2.0,female,kaggle,,own,good,40,391779.0,856
499,499,48,moderate,5381,vacation/others,0.0,male,kaggle,,free,good,40,391779.0,310
500,500,36,moderate,2384,repairs,1.0,male,kaggle,little,rent,bad,33,391779.0,583
501,501,36,moderate,987875643454698,car,2.0,male,kaggle,little,own,good,34,391779.0,893
502,502,21,,2782,car,3.0,female,kaggle,quite rich,own,good,31,391779.0,418
503,503,18,moderate,2779,car,2.0,male,kaggle,little,rent,good,21,391779.0,425
504,504,30,moderate,1919,radio/TV,3.0,male,kaggle,moderate,own,bad,30,391779.0,935
505,505,24,,1282,radio/TV,1.0,female,kaggle,moderate,own,bad,32,391779.0,15
506,506,36,,5742,business,2.0,male,kaggle,moderate,own,good,31,391779.0,671
507,507,6,moderate,433,education,2.0,female,kaggle,rich,rent,bad,24,391779.0,721
508,508,6,rich,1323,car,2.0,male,kaggle,moderate,own,,28,391779.0,499
509,509,6,little,1198,education,2.0,female,kaggle,little,free,bad,35,391779.0,711
510,510,48,,4844,,3.0,male,kaggle,little,rent,bad,33,391779.0,981
511,511,6,,1743,business,1.0,male,kaggle,moderate,own,good,34,391779.0,348
512,512,36,little,6229,furniture/equipment,1.0,female,kaggle,little,rent,bad,23,391779.0,59
513,513,,,7980,,2.0,male,kaggle,,rent,bad,27,391779.0,645
514,514,24,,1249,car,2.0,male,kaggle,little,own,good,28,391779.0,847
515,515,15,,1532,education,2.0,female,kaggle,moderate,own,good,31,391779.0,526
516,516,24,,2197,car,2.0,,kaggle,,own,good,43,391779.0,406
517,517,6,,1766,furniture/equipment,2.0,male,kaggle,little,rent,good,21,391779.0,363
518,518,18,moderate,2427,business,2.0,male,kaggle,,own,good,42,391779.0,977
519,519,21,little,1647,car,1.0,male,kaggle,,own,bad,40,391779.0,182
520,520,15,,1433,furniture/equipment,2.0,female,kaggle,little,rent,good,25,391779.0,985
521,521,24,little,1024,radio/TV,2.0,male,kaggle,little,own,bad,48,391779.0,289
523,523,36,moderate,9857,business,1.0,male,kaggle,moderate,own,good,31,391779.0,684
524,524,18,moderate,1042,car,2.0,female,kaggle,,own,bad,33,391779.0,419
525,525,16,moderate,1175,car,0.0,male,kaggle,little,free,good,68,391779.0,187
526,526,36,little,9629,car,2.0,male,kaggle,little,own,bad,24,391779.0,812
527,527,16,moderate,1175,car,0.0,male,kaggle,little,free,good,68,391779.0,187
528,528,12,,640,car,1.0,male,kaggle,little,own,good,49,391779.0,619
529,529,30,moderate,4221,business,2.0,female,kaggle,little,own,good,28,391779.0,658
530,530,10,,1924,radio/TV,2.0,male,kaggle,little,own,good,38,391779.0,151
531,531,24,moderate,3512,car,2.0,male,kaggle,moderate,own,good,38,391779.0,158
532,532,36,,2862,car,,,kaggle,,,good,,391779.0,687
533,533,48,moderate,12169,car,3.0,male,kaggle,,free,good,36,391779.0,272
534,534,18,,1808,furniture/equipment,2.0,female,kaggle,little,own,bad,22,391779.0,614
535,535,6,,3518,car,2.0,male,kaggle,little,rent,good,26,391779.0,489
536,536,12,little,1274,car,1.0,female,kaggle,little,own,bad,37,391779.0,747
537,537,9,,1224,car,2.0,male,kaggle,little,own,good,30,391779.0,932
538,538,12,,2390,car,2.0,male,kaggle,,own,good,50,391779.0,994
539,539,15,little,1721,car,2.0,male,kaggle,little,own,good,36,391779.0,461
540,540,18,,6070,radio/TV,2.0,male,kaggle,little,own,good,33,391779.0,371
541,541,24,,,radio/TV,,,kaggle,,,bad,,391779.0,
543,543,24,moderate,2718,car,1.0,female,kaggle,little,rent,bad,20,391779.0,593
544,544,18,moderate,1056,car,2.0,male,kaggle,little,own,bad,30,391779.0,580
545,545,27,little,2442,business,3.0,male,kaggle,little,own,good,43,391779.0,890
546,546,36,moderate,2862,car,2.0,male,kaggle,moderate,free,good,30,391779.0,687
547,547,24,little,7721,furniture/equipment,2.0,female,kaggle,,own,good,30,391779.0,108
548,548,27,,8613,car,2.0,male,kaggle,rich,own,good,27,391779.0,136
549,549,42,,4042,furniture/equipment,2.0,male,kaggle,quite rich,own,good,36,391779.0,628
550,550,24,little,4110,furniture/equipment,2.0,male,kaggle,little,rent,bad,23,391779.0,334
551,551,30,moderate,2991,radio/TV,2.0,female,kaggle,,own,good,25,391779.0,912
552,552,48,little,4605,car,2.0,male,kaggle,little,free,bad,24,391779.0,242
553,553,21,,2241,furniture/equipment,2.0,male,kaggle,little,own,good,50,391779.0,662
554,554,48,little,6999,radio/TV,2.0,male,kaggle,little,own,bad,34,391779.0,552
555,555,18,,629,radio/TV,3.0,male,kaggle,quite rich,own,good,32,391779.0,710
556,556,24,little,1285,car,2.0,female,kaggle,,rent,bad,32,391779.0,755
557,557,15,,3594,car,1.0,female,kaggle,little,own,good,46,391779.0,908
558,558,48,little,3931,car,2.0,male,kaggle,little,free,bad,46,391779.0,814
559,559,24,little,2924,car,2.0,male,kaggle,little,own,good,63,391779.0,465
560,560,18,little,5302,car,3.0,male,kaggle,little,free,good,36,391779.0,262
561,561,21,rich,2923,car,3.0,female,kaggle,moderate,own,good,28,391779.0,982
562,562,42,rich,4796,car,2.0,male,kaggle,little,free,good,56,391779.0,293
563,563,48,moderate,6681,business,2.0,male,kaggle,,free,good,38,391779.0,829
564,564,15,rich,1905,education,3.0,male,kaggle,little,rent,good,40,391779.0,699
565,565,24,little,1747,furniture/equipment,1.0,male,kaggle,little,own,good,24,391779.0,930
566,566,,,,,,,kaggle,,,good,23,391779.0,565
567,567,12,,3331,furniture/equipment,2.0,male,kaggle,little,own,good,42,391779.0,867
568,568,12,,2073,radio/TV,2.0,female,kaggle,moderate,own,good,28,391779.0,49
569,569,48,moderate,6416,business,2.0,female,kaggle,little,rent,bad,59,391779.0,728
570,570,6,,1338,domestic appliances,2.0,male,kaggle,quite rich,own,good,62,391779.0,816
571,571,30,little,11998,repairs,1.0,male,kaggle,little,own,bad,34,391779.0,274
572,572,24,moderate,2064,furniture/equipment,3.0,female,kaggle,little,own,bad,34,391779.0,172
573,573,15,,2221,furniture/equipment,2.0,female,kaggle,quite rich,rent,good,20,391779.0,865
574,574,36,moderate,,radio/TV,2.0,male,kaggle,little,rent,good,24,391779.0,101
575,575,24,,2835,furniture/equipment,2.0,male,kaggle,quite rich,own,good,53,391779.0,6
576,576,12,moderate,6078,car,2.0,male,kaggle,little,own,good,32,391779.0,107
577,577,12,,804,radio/TV,2.0,male,kaggle,little,own,good,38,391779.0,997
578,578,36,little,9271,car,2.0,male,kaggle,little,own,bad,24,391779.0,805
579,579,6,,1538,education,2.0,female,kaggle,little,own,good,56,391779.0,680
580,580,36,little,9629,car,2.0,male,kaggle,little,own,bad,24,391779.0,812
581,581,15,,1262,domestic appliances,2.0,male,kaggle,quite rich,own,good,36,391779.0,162
582,582,24,rich,2892,furniture/equipment,2.0,male,kaggle,little,free,good,51,391779.0,793
583,583,24,,7814,car,3.0,male,kaggle,little,own,good,38,391779.0,880
584,584,21,,2476,car,3.0,male,kaggle,,own,good,46,391779.0,712
585,585,8,little,1164,vacation/others,3.0,male,kaggle,little,free,good,51,391779.0,72
586,586,60,,10366,car,3.0,male,kaggle,little,own,good,42,391779.0,672
587,587,6,little,14896,car,3.0,male,kaggle,little,own,bad,68,391779.0,917
588,588,24,moderate,1201,car,2.0,male,kaggle,little,own,good,26,391779.0,481
589,589,36,,7855,car,2.0,female,kaggle,little,own,bad,25,391779.0,113
590,590,15,,3343,furniture/equipment,2.0,male,kaggle,little,free,good,28,391779.0,857
591,591,6,,,radio/TV,,,kaggle,,,good,29,391779.0,451
592,592,24,little,1382,business,2.0,male,kaggle,moderate,own,good,26,391779.0,872
593,593,24,,2039,radio/TV,2.0,male,kaggle,little,own,bad,,391779.0,405
594,594,15,rich,1271,radio/TV,2.0,male,kaggle,,free,bad,39,391779.0,757
595,595,24,,2679,car,3.0,female,kaggle,little,own,good,29,391779.0,455
596,596,,little,7476,,3.0,male,kaggle,little,free,good,50,391779.0,650
597,597,20,little,4272,furniture/equipment,2.0,female,kaggle,little,own,good,24,391779.0,802
598,598,30,rich,1908,business,3.0,male,kaggle,little,own,bad,66,391779.0,213
599,599,24,little,2483,furniture/equipment,2.0,male,kaggle,quite rich,own,good,22,391779.0,743
